state,county,tract,NAME.x,TotalPop_12,TotalPopMOE_12,TR_Italian_12,TR_ItalianMOE_12,Census_Tract.x,County.x,State.x,TotalPop_17,TotalPopMOE_17,TR_Italian_17,TR_ItalianMOE_17
36,005,024000,"Census Tract 240, Bronx County, New York",4237,500,222,148,Census Tract 240,Bronx County,New York,3986,542,75,60
36,005,024100,"Census Tract 241, Bronx County, New York",6416,504,39,49,Census Tract 241,Bronx County,New York,6378,649,59,64
36,005,024300,"Census Tract 243, Bronx County, New York",5749,447,46,41,Census Tract 243,Bronx County,New York,5446,475,29,33
36,005,024400,"Census Tract 244, Bronx County, New York",2694,358,812,250,Census Tract 244,Bronx County,New York,2276,256,336,146
36,005,024501,"Census Tract 245.01, Bronx County, New York",4933,620,0,12,Census Tract 245.01,Bronx County,New York,5601,561,43,46
36,005,024502,"Census Tract 245.02, Bronx County, New York",4220,532,49,63,Census Tract 245.02,Bronx County,New York,3882,436,0,11
36,005,024600,"Census Tract 246, Bronx County, New York",1931,343,341,172,Census Tract 246,Bronx County,New York,2365,276,440,141
36,005,024700,"Census Tract 247, Bronx County, New York",2036,287,8,13,Census Tract 247,Bronx County,New York,1884,220,4,7
36,005,024800,"Census Tract 248, Bronx County, New York",3766,381,968,258,Census Tract 248,Bronx County,New York,2998,346,636,195
36,005,024900,"Census Tract 249, Bronx County, New York",0,12,0,12,Census Tract 249,Bronx County,New York,0,11,0,11
36,005,025000,"Census Tract 250, Bronx County, New York",2368,371,876,228,Census Tract 250,Bronx County,New York,2716,302,671,242
36,005,025100,"Census Tract 251, Bronx County, New York",7109,756,54,65,Census Tract 251,Bronx County,New York,6732,783,1,2
36,005,025200,"Census Tract 252, Bronx County, New York",2635,395,747,188,Census Tract 252,Bronx County,New York,2780,221,733,237
36,005,025300,"Census Tract 253, Bronx County, New York",5572,576,0,17,Census Tract 253,Bronx County,New York,6279,551,31,28
36,005,025400,"Census Tract 254, Bronx County, New York",1723,203,758,206,Census Tract 254,Bronx County,New York,2325,305,849,184
36,005,025500,"Census Tract 255, Bronx County, New York",6161,758,0,17,Census Tract 255,Bronx County,New York,6523,650,46,59
36,005,025600,"Census Tract 256, Bronx County, New York",1931,353,439,182,Census Tract 256,Bronx County,New York,1536,263,237,144
36,005,025700,"Census Tract 257, Bronx County, New York",2024,297,0,12,Census Tract 257,Bronx County,New York,1941,392,19,22
36,005,026100,"Census Tract 261, Bronx County, New York",2573,384,96,66,Census Tract 261,Bronx County,New York,1969,152,12,13
36,005,026300,"Census Tract 263, Bronx County, New York",6342,675,47,54,Census Tract 263,Bronx County,New York,5993,774,9,16
36,005,026400,"Census Tract 264, Bronx County, New York",5235,714,1327,437,Census Tract 264,Bronx County,New York,5519,726,705,303
36,005,026500,"Census Tract 265, Bronx County, New York",6693,625,84,144,Census Tract 265,Bronx County,New York,8499,1020,30,47
36,005,026601,"Census Tract 266.01, Bronx County, New York",3128,518,1100,357,Census Tract 266.01,Bronx County,New York,3377,340,802,243
36,005,026602,"Census Tract 266.02, Bronx County, New York",5068,509,1514,423,Census Tract 266.02,Bronx County,New York,5714,631,1064,337
36,005,026701,"Census Tract 267.01, Bronx County, New York",3503,429,55,57,Census Tract 267.01,Bronx County,New York,4101,469,95,144
36,005,026702,"Census Tract 267.02, Bronx County, New York",6386,613,57,51,Census Tract 267.02,Bronx County,New York,7115,681,58,64
36,005,026900,"Census Tract 269, Bronx County, New York",3258,328,20,23,Census Tract 269,Bronx County,New York,3802,379,25,40
36,005,027300,"Census Tract 273, Bronx County, New York",8491,938,190,188,Census Tract 273,Bronx County,New York,7732,648,0,16
36,005,027401,"Census Tract 274.01, Bronx County, New York",4588,556,2366,448,Census Tract 274.01,Bronx County,New York,4961,541,2301,362
36,005,027402,"Census Tract 274.02, Bronx County, New York",3765,471,1922,535,Census Tract 274.02,Bronx County,New York,3460,329,1560,270
36,005,027600,"Census Tract 276, Bronx County, New York",65,39,0,12,Census Tract 276,Bronx County,New York,36,29,0,11
36,005,027700,"Census Tract 277, Bronx County, New York",4977,620,32,25,Census Tract 277,Bronx County,New York,5674,957,35,41
36,005,027900,"Census Tract 279, Bronx County, New York",6865,590,180,101,Census Tract 279,Bronx County,New York,7350,820,225,166
36,005,028100,"Census Tract 281, Bronx County, New York",3898,256,130,81,Census Tract 281,Bronx County,New York,4314,456,165,101
36,005,028300,"Census Tract 283, Bronx County, New York",3088,322,0,12,Census Tract 283,Bronx County,New York,2927,408,13,23
36,005,028400,"Census Tract 284, Bronx County, New York",1018,396,86,62,Census Tract 284,Bronx County,New York,595,208,13,20
36,005,028500,"Census Tract 285, Bronx County, New York",2917,313,210,116,Census Tract 285,Bronx County,New York,3377,274,166,90
36,005,028600,"Census Tract 286, Bronx County, New York",931,222,151,80,Census Tract 286,Bronx County,New York,1284,191,267,138
36,005,028700,"Census Tract 287, Bronx County, New York",3470,394,97,64,Census Tract 287,Bronx County,New York,3332,371,159,93
36,005,028800,"Census Tract 288, Bronx County, New York",3447,451,1473,286,Census Tract 288,Bronx County,New York,3274,401,1161,313
36,005,028900,"Census Tract 289, Bronx County, New York",4191,493,126,70,Census Tract 289,Bronx County,New York,4646,431,109,74
36,005,029301,"Census Tract 293.01, Bronx County, New York",1747,167,129,86,Census Tract 293.01,Bronx County,New York,1835,182,178,75
36,005,029302,"Census Tract 293.02, Bronx County, New York",5066,434,218,101,Census Tract 293.02,Bronx County,New York,5838,438,380,201
36,005,029500,"Census Tract 295, Bronx County, New York",4283,348,405,230,Census Tract 295,Bronx County,New York,4614,423,292,170
36,005,029600,"Census Tract 296, Bronx County, New York",2177,288,251,130,Census Tract 296,Bronx County,New York,1650,234,132,59
36,005,029700,"Census Tract 297, Bronx County, New York",3596,406,424,217,Census Tract 297,Bronx County,New York,3791,274,147,94
36,005,030000,"Census Tract 300, Bronx County, New York",5715,678,1484,402,Census Tract 300,Bronx County,New York,5687,563,926,282
36,005,030100,"Census Tract 301, Bronx County, New York",1490,206,77,49,Census Tract 301,Bronx County,New York,1314,213,62,52
36,005,030200,"Census Tract 302, Bronx County, New York",9369,779,100,115,Census Tract 302,Bronx County,New York,9613,1215,54,63
36,005,030701,"Census Tract 307.01, Bronx County, New York",5313,667,361,195,Census Tract 307.01,Bronx County,New York,5580,447,398,161
36,005,030900,"Census Tract 309, Bronx County, New York",3417,361,158,104,Census Tract 309,Bronx County,New York,3582,352,177,104
36,005,031000,"Census Tract 310, Bronx County, New York",4940,541,1353,342,Census Tract 310,Bronx County,New York,4806,408,785,229
36,005,031200,"Census Tract 312, Bronx County, New York",1943,259,614,203,Census Tract 312,Bronx County,New York,1779,215,317,126
36,005,031400,"Census Tract 314, Bronx County, New York",2295,295,531,179,Census Tract 314,Bronx County,New York,2228,229,577,164
36,005,031600,"Census Tract 316, Bronx County, New York",2154,339,195,95,Census Tract 316,Bronx County,New York,1899,217,395,166
36,005,031800,"Census Tract 318, Bronx County, New York",2390,370,522,185,Census Tract 318,Bronx County,New York,2001,318,225,106
36,005,031900,"Census Tract 319, Bronx County, New York",702,267,186,89,Census Tract 319,Bronx County,New York,636,179,179,76
36,005,032300,"Census Tract 323, Bronx County, New York",4704,425,277,150,Census Tract 323,Bronx County,New York,4423,407,301,149
36,005,032400,"Census Tract 324, Bronx County, New York",2839,289,169,119,Census Tract 324,Bronx County,New York,3173,438,58,53
36,005,032600,"Census Tract 326, Bronx County, New York",3719,556,814,256,Census Tract 326,Bronx County,New York,3463,417,655,277
36,005,032800,"Census Tract 328, Bronx County, New York",4272,423,242,114,Census Tract 328,Bronx County,New York,4005,421,68,65
36,005,033000,"Census Tract 330, Bronx County, New York",5608,702,147,138,Census Tract 330,Bronx County,New York,5925,680,106,101
36,005,033201,"Census Tract 332.01, Bronx County, New York",3380,306,116,85,Census Tract 332.01,Bronx County,New York,4490,394,126,76
36,005,033202,"Census Tract 332.02, Bronx County, New York",3546,510,59,55,Census Tract 332.02,Bronx County,New York,4334,352,155,116
36,005,033400,"Census Tract 334, Bronx County, New York",1039,175,37,31,Census Tract 334,Bronx County,New York,570,142,5,7
36,005,033500,"Census Tract 335, Bronx County, New York",2263,257,316,124,Census Tract 335,Bronx County,New York,2112,231,194,77
36,005,033600,"Census Tract 336, Bronx County, New York",6171,643,27,31,Census Tract 336,Bronx County,New York,6822,828,33,37
36,005,033700,"Census Tract 337, Bronx County, New York",2585,318,155,87,Census Tract 337,Bronx County,New York,2490,200,280,120
36,005,033800,"Census Tract 338, Bronx County, New York",3839,449,10,12,Census Tract 338,Bronx County,New York,4350,414,92,86
36,005,034000,"Census Tract 340, Bronx County, New York",4073,359,54,34,Census Tract 340,Bronx County,New York,4984,479,130,90
36,005,034200,"Census Tract 342, Bronx County, New York",1962,357,33,37,Census Tract 342,Bronx County,New York,2040,344,89,63
36,005,034300,"Census Tract 343, Bronx County, New York",1687,300,95,78,Census Tract 343,Bronx County,New York,1609,220,64,55
36,005,034400,"Census Tract 344, Bronx County, New York",1841,361,33,34,Census Tract 344,Bronx County,New York,2207,342,53,42
36,005,034500,"Census Tract 345, Bronx County, New York",3227,426,335,191,Census Tract 345,Bronx County,New York,3591,605,128,66
36,005,034800,"Census Tract 348, Bronx County, New York",6740,698,74,55,Census Tract 348,Bronx County,New York,6776,771,46,53
36,005,035000,"Census Tract 350, Bronx County, New York",2084,288,93,71,Census Tract 350,Bronx County,New York,1951,242,37,34
36,005,035100,"Census Tract 351, Bronx County, New York",2941,353,442,108,Census Tract 351,Bronx County,New York,3628,357,532,131
36,005,035600,"Census Tract 356, Bronx County, New York",2208,340,32,40,Census Tract 356,Bronx County,New York,2400,383,54,60
36,005,035800,"Census Tract 358, Bronx County, New York",8283,952,181,199,Census Tract 358,Bronx County,New York,8115,769,86,83
36,005,035900,"Census Tract 359, Bronx County, New York",1813,255,0,12,Census Tract 359,Bronx County,New York,2234,220,0,11
36,005,036000,"Census Tract 360, Bronx County, New York",3336,391,265,124,Census Tract 360,Bronx County,New York,2977,278,141,68
36,005,036100,"Census Tract 361, Bronx County, New York",5370,616,38,59,Census Tract 361,Bronx County,New York,5794,569,1,2
36,005,036300,"Census Tract 363, Bronx County, New York",7802,888,38,45,Census Tract 363,Bronx County,New York,8121,798,55,74
36,005,036400,"Census Tract 364, Bronx County, New York",2355,254,0,12,Census Tract 364,Bronx County,New York,2474,263,0,11
36,005,036501,"Census Tract 365.01, Bronx County, New York",3606,359,0,12,Census Tract 365.01,Bronx County,New York,4079,418,0,11
36,005,036502,"Census Tract 365.02, Bronx County, New York",2231,282,0,12,Census Tract 365.02,Bronx County,New York,2182,357,7,12
36,005,036700,"Census Tract 367, Bronx County, New York",2255,389,12,17,Census Tract 367,Bronx County,New York,2592,281,22,26
36,005,036800,"Census Tract 368, Bronx County, New York",2019,315,13,28,Census Tract 368,Bronx County,New York,2152,395,31,35
36,005,036901,"Census Tract 369.01, Bronx County, New York",2273,323,4,10,Census Tract 369.01,Bronx County,New York,2259,322,7,10
36,005,036902,"Census Tract 369.02, Bronx County, New York",2250,230,0,12,Census Tract 369.02,Bronx County,New York,2150,202,88,125
36,005,037000,"Census Tract 370, Bronx County, New York",2577,354,95,65,Census Tract 370,Bronx County,New York,2307,281,69,52
36,005,037100,"Census Tract 371, Bronx County, New York",3606,438,123,160,Census Tract 371,Bronx County,New York,4308,639,1,3
36,005,037200,"Census Tract 372, Bronx County, New York",2392,373,33,27,Census Tract 372,Bronx County,New York,2083,290,27,28
36,005,037300,"Census Tract 373, Bronx County, New York",4785,583,76,62,Census Tract 373,Bronx County,New York,5858,605,69,82
36,005,037400,"Census Tract 374, Bronx County, New York",3130,406,9,15,Census Tract 374,Bronx County,New York,3904,608,24,27
36,005,037504,"Census Tract 375.04, Bronx County, New York",4464,490,34,40,Census Tract 375.04,Bronx County,New York,3470,411,48,44
36,005,037600,"Census Tract 376, Bronx County, New York",2696,458,18,16,Census Tract 376,Bronx County,New York,2257,357,21,20
36,005,037800,"Census Tract 378, Bronx County, New York",3215,386,18,21,Census Tract 378,Bronx County,New York,3260,378,0,11
36,005,037900,"Census Tract 379, Bronx County, New York",5342,528,11,25,Census Tract 379,Bronx County,New York,5360,462,22,26
36,005,038000,"Census Tract 380, Bronx County, New York",4102,526,140,206,Census Tract 380,Bronx County,New York,5225,564,0,16
36,005,038100,"Census Tract 381, Bronx County, New York",5923,684,30,46,Census Tract 381,Bronx County,New York,7175,820,11,22
36,005,038200,"Census Tract 382, Bronx County, New York",2578,375,20,32,Census Tract 382,Bronx County,New York,2814,322,0,11
36,005,038301,"Census Tract 383.01, Bronx County, New York",4726,578,87,77,Census Tract 383.01,Bronx County,New York,4842,502,0,11
36,005,038302,"Census Tract 383.02, Bronx County, New York",5171,573,0,17,Census Tract 383.02,Bronx County,New York,6034,498,18,29
36,005,038500,"Census Tract 385, Bronx County, New York",4535,553,21,19,Census Tract 385,Bronx County,New York,4757,479,7,11
36,005,038600,"Census Tract 386, Bronx County, New York",7579,1012,1,8,Census Tract 386,Bronx County,New York,8408,1139,0,16
36,005,038700,"Census Tract 387, Bronx County, New York",2781,505,166,90,Census Tract 387,Bronx County,New York,3630,462,136,78
36,005,038800,"Census Tract 388, Bronx County, New York",2902,442,0,12,Census Tract 388,Bronx County,New York,2528,321,0,11
36,005,038900,"Census Tract 389, Bronx County, New York",5153,574,527,145,Census Tract 389,Bronx County,New York,6040,609,471,160
36,005,039000,"Census Tract 390, Bronx County, New York",3058,472,45,45,Census Tract 390,Bronx County,New York,2515,348,0,11
36,005,039100,"Census Tract 391, Bronx County, New York",6833,775,312,157,Census Tract 391,Bronx County,New York,7089,961,156,112
36,005,039200,"Census Tract 392, Bronx County, New York",1758,260,25,33,Census Tract 392,Bronx County,New York,1738,265,7,20
36,005,039300,"Census Tract 393, Bronx County, New York",7247,726,292,200,Census Tract 393,Bronx County,New York,9292,656,71,62
36,005,039400,"Census Tract 394, Bronx County, New York",4502,401,88,70,Census Tract 394,Bronx County,New York,5143,504,37,37
36,005,039500,"Census Tract 395, Bronx County, New York",3564,442,0,12,Census Tract 395,Bronx County,New York,4327,415,0,11
36,005,039600,"Census Tract 396, Bronx County, New York",3767,522,18,29,Census Tract 396,Bronx County,New York,4743,552,0,11
36,005,039700,"Census Tract 397, Bronx County, New York",3769,425,975,243,Census Tract 397,Bronx County,New York,3939,337,766,168
36,005,039800,"Census Tract 398, Bronx County, New York",2844,400,0,12,Census Tract 398,Bronx County,New York,3442,438,152,205
36,005,039901,"Census Tract 399.01, Bronx County, New York",5106,635,11,17,Census Tract 399.01,Bronx County,New York,5983,503,23,35
36,005,039902,"Census Tract 399.02, Bronx County, New York",4581,432,60,67,Census Tract 399.02,Bronx County,New York,5375,472,96,125
36,005,040100,"Census Tract 401, Bronx County, New York",5307,594,8,14,Census Tract 401,Bronx County,New York,4425,435,28,36
36,005,040302,"Census Tract 403.02, Bronx County, New York",3566,403,28,36,Census Tract 403.02,Bronx County,New York,4438,372,20,22
36,005,040303,"Census Tract 403.03, Bronx County, New York",4092,529,27,43,Census Tract 403.03,Bronx County,New York,5149,516,37,37
36,005,040304,"Census Tract 403.04, Bronx County, New York",3996,463,39,63,Census Tract 403.04,Bronx County,New York,4009,626,14,25
36,005,040400,"Census Tract 404, Bronx County, New York",2894,378,16,25,Census Tract 404,Bronx County,New York,3483,475,16,24
36,005,040501,"Census Tract 405.01, Bronx County, New York",4131,577,0,12,Census Tract 405.01,Bronx County,New York,4521,610,41,45
36,005,040502,"Census Tract 405.02, Bronx County, New York",6061,784,13,24,Census Tract 405.02,Bronx County,New York,7172,753,0,16
36,005,040600,"Census Tract 406, Bronx County, New York",3109,510,21,33,Census Tract 406,Bronx County,New York,3870,475,0,11
36,005,040701,"Census Tract 407.01, Bronx County, New York",3667,453,0,12,Census Tract 407.01,Bronx County,New York,3291,422,82,60
36,005,040702,"Census Tract 407.02, Bronx County, New York",6600,901,188,189,Census Tract 407.02,Bronx County,New York,7050,688,54,68
36,005,040800,"Census Tract 408, Bronx County, New York",4247,485,2,6,Census Tract 408,Bronx County,New York,4710,494,14,18
36,005,040900,"Census Tract 409, Bronx County, New York",3840,538,48,62,Census Tract 409,Bronx County,New York,3122,279,37,35
36,005,041100,"Census Tract 411, Bronx County, New York",2722,439,79,99,Census Tract 411,Bronx County,New York,3416,336,45,39
36,005,041300,"Census Tract 413, Bronx County, New York",7697,575,123,92,Census Tract 413,Bronx County,New York,7897,706,79,85
36,005,041400,"Census Tract 414, Bronx County, New York",5561,548,140,98,Census Tract 414,Bronx County,New York,4769,466,220,114
36,005,041500,"Census Tract 415, Bronx County, New York",5624,628,370,261,Census Tract 415,Bronx County,New York,6238,548,60,51
36,005,041800,"Census Tract 418, Bronx County, New York",3964,475,0,12,Census Tract 418,Bronx County,New York,4194,462,31,49
36,005,041900,"Census Tract 419, Bronx County, New York",6257,693,15,24,Census Tract 419,Bronx County,New York,7238,817,129,111
36,005,042000,"Census Tract 420, Bronx County, New York",3563,512,80,80,Census Tract 420,Bronx County,New York,3698,460,10,16
36,005,042100,"Census Tract 421, Bronx County, New York",5958,616,42,40,Census Tract 421,Bronx County,New York,5887,445,0,16
36,005,042200,"Census Tract 422, Bronx County, New York",3340,512,158,160,Census Tract 422,Bronx County,New York,3338,547,19,21
36,005,042300,"Census Tract 423, Bronx County, New York",4199,427,62,51,Census Tract 423,Bronx County,New York,4658,530,71,51
36,005,042400,"Census Tract 424, Bronx County, New York",2810,476,37,39,Census Tract 424,Bronx County,New York,2485,273,38,31
36,005,042500,"Census Tract 425, Bronx County, New York",7226,947,213,148,Census Tract 425,Bronx County,New York,5940,477,153,132
36,005,042600,"Census Tract 426, Bronx County, New York",7605,898,23,26,Census Tract 426,Bronx County,New York,6942,793,93,102
36,005,042800,"Census Tract 428, Bronx County, New York",2176,271,22,21,Census Tract 428,Bronx County,New York,2069,215,23,22
36,005,042901,"Census Tract 429.01, Bronx County, New York",3186,392,38,43,Census Tract 429.01,Bronx County,New York,4123,335,63,51
36,005,042902,"Census Tract 429.02, Bronx County, New York",3751,416,66,42,Census Tract 429.02,Bronx County,New York,4445,429,17,19
36,005,043000,"Census Tract 430, Bronx County, New York",3172,385,61,67,Census Tract 430,Bronx County,New York,3648,483,111,100
36,005,043100,"Census Tract 431, Bronx County, New York",10640,1359,219,175,Census Tract 431,Bronx County,New York,10265,853,41,73
36,005,043400,"Census Tract 434, Bronx County, New York",3670,438,72,53,Census Tract 434,Bronx County,New York,3952,386,65,64
36,005,043500,"Census Tract 435, Bronx County, New York",12,17,0,12,Census Tract 435,Bronx County,New York,165,60,0,11
36,005,043600,"Census Tract 436, Bronx County, New York",2073,227,0,12,Census Tract 436,Bronx County,New York,2237,257,44,64
36,005,044200,"Census Tract 442, Bronx County, New York",4128,729,50,85,Census Tract 442,Bronx County,New York,3642,359,0,11
36,005,044400,"Census Tract 444, Bronx County, New York",3686,359,81,76,Census Tract 444,Bronx County,New York,4155,413,80,71
36,005,044800,"Census Tract 448, Bronx County, New York",2448,277,50,46,Census Tract 448,Bronx County,New York,1964,273,19,23
36,005,044901,"Census Tract 449.01, Bronx County, New York",1708,300,121,82,Census Tract 449.01,Bronx County,New York,1550,150,158,68
36,005,044902,"Census Tract 449.02, Bronx County, New York",2085,270,214,106,Census Tract 449.02,Bronx County,New York,1882,196,192,111
36,005,045101,"Census Tract 451.01, Bronx County, New York",1668,224,203,106,Census Tract 451.01,Bronx County,New York,1537,154,175,66
36,005,045102,"Census Tract 451.02, Bronx County, New York",1861,265,256,187,Census Tract 451.02,Bronx County,New York,1637,190,244,95
36,005,045600,"Census Tract 456, Bronx County, New York",3375,587,244,132,Census Tract 456,Bronx County,New York,3189,427,609,239
36,005,045800,"Census Tract 458, Bronx County, New York",6255,635,68,109,Census Tract 458,Bronx County,New York,5506,645,25,44
36,005,046000,"Census Tract 460, Bronx County, New York",3012,355,9,10,Census Tract 460,Bronx County,New York,3073,462,17,26
36,005,046201,"Census Tract 462.01, Bronx County, New York",26908,1461,625,301,Census Tract 462.01,Bronx County,New York,28937,2225,158,126
36,005,046202,"Census Tract 462.02, Bronx County, New York",8027,639,54,59,Census Tract 462.02,Bronx County,New York,9690,946,124,143
36,005,000100,"Census Tract 1, Bronx County, New York",9741,583,107,52,Census Tract 1,Bronx County,New York,7411,308,29,28
36,005,000200,"Census Tract 2, Bronx County, New York",4734,624,112,95,Census Tract 2,Bronx County,New York,5058,773,18,27
36,005,000400,"Census Tract 4, Bronx County, New York",5211,471,27,31,Census Tract 4,Bronx County,New York,5944,502,177,168
36,005,001600,"Census Tract 16, Bronx County, New York",5127,491,52,41,Census Tract 16,Bronx County,New York,6115,536,60,66
36,005,001900,"Census Tract 19, Bronx County, New York",2420,356,29,27,Census Tract 19,Bronx County,New York,2817,307,59,32
36,005,002000,"Census Tract 20, Bronx County, New York",8523,724,29,47,Census Tract 20,Bronx County,New York,9608,987,13,21
36,005,002300,"Census Tract 23, Bronx County, New York",4779,568,13,21,Census Tract 23,Bronx County,New York,4733,445,62,63
36,005,002400,"Census Tract 24, Bronx County, New York",0,12,0,12,Census Tract 24,Bronx County,New York,130,208,0,11
36,005,002500,"Census Tract 25, Bronx County, New York",4785,416,0,12,Census Tract 25,Bronx County,New York,5760,580,0,16
36,005,002701,"Census Tract 27.01, Bronx County, New York",3100,272,22,37,Census Tract 27.01,Bronx County,New York,2958,315,21,29
36,005,002702,"Census Tract 27.02, Bronx County, New York",4703,535,21,27,Census Tract 27.02,Bronx County,New York,4538,460,0,11
36,005,002800,"Census Tract 28, Bronx County, New York",5853,613,12,20,Census Tract 28,Bronx County,New York,5423,487,52,84
36,005,003100,"Census Tract 31, Bronx County, New York",1253,180,20,27,Census Tract 31,Bronx County,New York,1675,208,12,13
36,005,003300,"Census Tract 33, Bronx County, New York",3676,356,47,51,Census Tract 33,Bronx County,New York,3693,418,27,30
36,005,003500,"Census Tract 35, Bronx County, New York",3710,410,41,65,Census Tract 35,Bronx County,New York,3821,383,0,11
36,005,003700,"Census Tract 37, Bronx County, New York",225,186,0,12,Census Tract 37,Bronx County,New York,292,86,4,5
36,005,003800,"Census Tract 38, Bronx County, New York",1454,252,46,47,Census Tract 38,Bronx County,New York,1437,217,30,35
36,005,003900,"Census Tract 39, Bronx County, New York",6706,674,4,7,Census Tract 39,Bronx County,New York,6473,802,150,219
36,005,004001,"Census Tract 40.01, Bronx County, New York",1414,274,187,129,Census Tract 40.01,Bronx County,New York,1428,184,82,55
36,005,004100,"Census Tract 41, Bronx County, New York",6311,706,25,23,Census Tract 41,Bronx County,New York,5946,571,34,55
36,005,004200,"Census Tract 42, Bronx County, New York",6752,743,35,52,Census Tract 42,Bronx County,New York,7814,913,195,247
36,005,004300,"Census Tract 43, Bronx County, New York",5036,480,66,88,Census Tract 43,Bronx County,New York,6190,587,8,13
36,005,004400,"Census Tract 44, Bronx County, New York",4775,484,16,19,Census Tract 44,Bronx County,New York,4446,391,9,14
36,005,004600,"Census Tract 46, Bronx County, New York",1985,620,20,24,Census Tract 46,Bronx County,New York,1876,217,35,44
36,005,004800,"Census Tract 48, Bronx County, New York",4223,433,0,12,Census Tract 48,Bronx County,New York,4536,420,0,11
36,005,005001,"Census Tract 50.01, Bronx County, New York",4897,499,11,24,Census Tract 50.01,Bronx County,New York,5101,459,75,62
36,005,005002,"Census Tract 50.02, Bronx County, New York",5646,638,20,27,Census Tract 50.02,Bronx County,New York,5583,564,0,16
36,005,005100,"Census Tract 51, Bronx County, New York",5428,406,22,33,Census Tract 51,Bronx County,New York,5721,483,10,16
36,005,005200,"Census Tract 52, Bronx County, New York",1877,246,0,12,Census Tract 52,Bronx County,New York,2151,272,14,17
36,005,005300,"Census Tract 53, Bronx County, New York",3538,486,12,20,Census Tract 53,Bronx County,New York,4167,318,8,12
36,005,005400,"Census Tract 54, Bronx County, New York",5840,815,59,80,Census Tract 54,Bronx County,New York,6463,557,1,3
36,005,005600,"Census Tract 56, Bronx County, New York",2308,293,0,12,Census Tract 56,Bronx County,New York,2608,333,4,7
36,005,005902,"Census Tract 59.02, Bronx County, New York",2600,437,10,16,Census Tract 59.02,Bronx County,New York,2757,352,11,18
36,005,006000,"Census Tract 60, Bronx County, New York",1503,357,7,11,Census Tract 60,Bronx County,New York,1328,164,5,10
36,005,006100,"Census Tract 61, Bronx County, New York",3569,367,11,18,Census Tract 61,Bronx County,New York,3869,444,0,11
36,005,006200,"Census Tract 62, Bronx County, New York",7244,833,33,51,Census Tract 62,Bronx County,New York,7268,768,30,52
36,005,006300,"Census Tract 63, Bronx County, New York",5447,532,66,52,Census Tract 63,Bronx County,New York,4298,508,125,84
36,005,006400,"Census Tract 64, Bronx County, New York",4021,626,76,89,Census Tract 64,Bronx County,New York,3309,458,88,142
36,005,006500,"Census Tract 65, Bronx County, New York",5588,712,35,35,Census Tract 65,Bronx County,New York,5471,597,43,68
36,005,006700,"Census Tract 67, Bronx County, New York",7697,959,50,74,Census Tract 67,Bronx County,New York,7314,729,34,56
36,005,006800,"Census Tract 68, Bronx County, New York",2964,470,67,96,Census Tract 68,Bronx County,New York,3435,363,107,107
36,005,006900,"Census Tract 69, Bronx County, New York",6915,539,89,117,Census Tract 69,Bronx County,New York,8351,837,175,179
36,005,007000,"Census Tract 70, Bronx County, New York",4326,496,2,3,Census Tract 70,Bronx County,New York,4899,664,16,26
36,005,007100,"Census Tract 71, Bronx County, New York",2268,429,0,12,Census Tract 71,Bronx County,New York,2702,250,32,37
36,005,007200,"Census Tract 72, Bronx County, New York",5764,567,55,44,Census Tract 72,Bronx County,New York,5520,596,97,69
36,005,007300,"Census Tract 73, Bronx County, New York",3886,430,44,58,Census Tract 73,Bronx County,New York,4139,434,0,11
36,005,007400,"Census Tract 74, Bronx County, New York",4085,428,21,33,Census Tract 74,Bronx County,New York,3466,351,42,67
36,005,007500,"Census Tract 75, Bronx County, New York",4394,539,60,74,Census Tract 75,Bronx County,New York,6039,439,15,24
36,005,007600,"Census Tract 76, Bronx County, New York",5638,697,66,40,Census Tract 76,Bronx County,New York,5142,633,36,41
36,005,007700,"Census Tract 77, Bronx County, New York",1887,171,10,29,Census Tract 77,Bronx County,New York,2087,202,12,27
36,005,007800,"Census Tract 78, Bronx County, New York",6978,996,50,49,Census Tract 78,Bronx County,New York,7035,810,0,16
36,005,007900,"Census Tract 79, Bronx County, New York",6385,742,5,8,Census Tract 79,Bronx County,New York,7051,765,62,73
36,005,008300,"Census Tract 83, Bronx County, New York",5355,681,49,59,Census Tract 83,Bronx County,New York,6575,510,15,17
36,005,008400,"Census Tract 84, Bronx County, New York",2470,475,0,12,Census Tract 84,Bronx County,New York,2809,311,13,22
36,005,008500,"Census Tract 85, Bronx County, New York",5650,655,18,29,Census Tract 85,Bronx County,New York,6587,817,19,25
36,005,008600,"Census Tract 86, Bronx County, New York",3833,406,7,11,Census Tract 86,Bronx County,New York,4046,540,0,11
36,005,008700,"Census Tract 87, Bronx County, New York",6072,693,228,255,Census Tract 87,Bronx County,New York,6093,564,65,65
36,005,008900,"Census Tract 89, Bronx County, New York",3101,466,0,12,Census Tract 89,Bronx County,New York,3373,323,28,34
36,005,009000,"Census Tract 90, Bronx County, New York",3773,426,65,61,Census Tract 90,Bronx County,New York,3877,437,65,52
36,005,009200,"Census Tract 92, Bronx County, New York",5230,568,85,66,Census Tract 92,Bronx County,New York,6202,536,34,41
36,005,009300,"Census Tract 93, Bronx County, New York",6578,688,50,44,Census Tract 93,Bronx County,New York,6424,648,13,20
36,005,009600,"Census Tract 96, Bronx County, New York",2469,426,70,53,Census Tract 96,Bronx County,New York,2607,253,88,74
36,005,009800,"Census Tract 98, Bronx County, New York",4775,500,135,126,Census Tract 98,Bronx County,New York,5189,504,106,113
