state,county,tract,NAME.x,TotalPop_12,TR_Italian_12,Census_Tract.x,County.x,State.x,pro_2012,pro_2017,prop_ital_sig
36,47,75400,"Census Tract 754, Kings County, New York",1629,18,Census Tract 754,Kings County,New York,0.011049724,0.040133779,not stat sig
36,47,75600,"Census Tract 756, Kings County, New York",1847,69,Census Tract 756,Kings County,New York,0.037357878,0.03125,not stat sig
36,47,75800,"Census Tract 758, Kings County, New York",1935,61,Census Tract 758,Kings County,New York,0.031524548,0.081374322,not stat sig
36,47,76000,"Census Tract 760, Kings County, New York",2553,0,Census Tract 760,Kings County,New York,0,0.00132582,not stat sig
36,47,76200,"Census Tract 762, Kings County, New York",4421,64,Census Tract 762,Kings County,New York,0.014476363,3.84E-04,stat sig
36,47,76400,"Census Tract 764, Kings County, New York",3939,65,Census Tract 764,Kings County,New York,0.01650165,0.018791946,not stat sig
36,47,76600,"Census Tract 766, Kings County, New York",2215,0,Census Tract 766,Kings County,New York,0,0,not stat sig
36,47,76800,"Census Tract 768, Kings County, New York",3456,36,Census Tract 768,Kings County,New York,0.010416667,0.014175258,not stat sig
36,47,77000,"Census Tract 770, Kings County, New York",2610,76,Census Tract 770,Kings County,New York,0.029118774,0.025550942,not stat sig
36,47,77200,"Census Tract 772, Kings County, New York",3681,68,Census Tract 772,Kings County,New York,0.018473241,0.023042929,not stat sig
36,47,77400,"Census Tract 774, Kings County, New York",2760,81,Census Tract 774,Kings County,New York,0.029347826,0.002543091,stat sig
36,47,77600,"Census Tract 776, Kings County, New York",4146,13,Census Tract 776,Kings County,New York,0.003135552,0.013565395,not stat sig
36,47,78000,"Census Tract 780, Kings County, New York",2241,0,Census Tract 780,Kings County,New York,0,0.008624069,not stat sig
36,47,78200,"Census Tract 782, Kings County, New York",4093,8,Census Tract 782,Kings County,New York,0.001954557,0,not stat sig
36,47,78400,"Census Tract 784, Kings County, New York",2591,43,Census Tract 784,Kings County,New York,0.016595909,0.005359877,not stat sig
36,47,78600,"Census Tract 786, Kings County, New York",4473,29,Census Tract 786,Kings County,New York,0.006483345,0.012084592,not stat sig
36,47,78800,"Census Tract 788, Kings County, New York",3417,0,Census Tract 788,Kings County,New York,0,0,not stat sig
36,47,79000,"Census Tract 790, Kings County, New York",5480,10,Census Tract 790,Kings County,New York,0.001824818,0.00596498,not stat sig
36,47,79200,"Census Tract 792, Kings County, New York",3839,0,Census Tract 792,Kings County,New York,0,0.061256545,not stat sig
36,47,79400,"Census Tract 794, Kings County, New York",1976,0,Census Tract 794,Kings County,New York,0,0.012338755,not stat sig
36,47,79601,"Census Tract 796.01, Kings County, New York",4302,36,Census Tract 796.01,Kings County,New York,0.008368201,0.020755954,not stat sig
36,47,79602,"Census Tract 796.02, Kings County, New York",5047,120,Census Tract 796.02,Kings County,New York,0.023776501,0.009700366,not stat sig
36,47,79801,"Census Tract 798.01, Kings County, New York",3398,72,Census Tract 798.01,Kings County,New York,0.021188935,0.033410519,not stat sig
36,47,79802,"Census Tract 798.02, Kings County, New York",5689,33,Census Tract 798.02,Kings County,New York,0.005800668,0.021888053,stat sig
36,47,80000,"Census Tract 800, Kings County, New York",3866,51,Census Tract 800,Kings County,New York,0.01319193,0.022697962,not stat sig
36,47,80200,"Census Tract 802, Kings County, New York",4604,37,Census Tract 802,Kings County,New York,0.00803649,0.013477639,not stat sig
36,47,80400,"Census Tract 804, Kings County, New York",3065,38,Census Tract 804,Kings County,New York,0.012398042,0.032949953,not stat sig
36,47,80600,"Census Tract 806, Kings County, New York",3605,0,Census Tract 806,Kings County,New York,0,0.002412869,not stat sig
36,47,80800,"Census Tract 808, Kings County, New York",1200,22,Census Tract 808,Kings County,New York,0.018333333,0.006726457,not stat sig
36,47,81000,"Census Tract 810, Kings County, New York",2143,48,Census Tract 810,Kings County,New York,0.022398507,0.003778932,not stat sig
36,47,81400,"Census Tract 814, Kings County, New York",2757,0,Census Tract 814,Kings County,New York,0,0,not stat sig
36,47,81600,"Census Tract 816, Kings County, New York",2744,0,Census Tract 816,Kings County,New York,0,7.46E-04,not stat sig
36,47,81800,"Census Tract 818, Kings County, New York",4797,0,Census Tract 818,Kings County,New York,0,0.008999357,not stat sig
36,47,82000,"Census Tract 820, Kings County, New York",5024,0,Census Tract 820,Kings County,New York,0,0.008223024,not stat sig
36,47,82200,"Census Tract 822, Kings County, New York",6712,47,Census Tract 822,Kings County,New York,0.007002384,0.002535362,not stat sig
36,47,82400,"Census Tract 824, Kings County, New York",4392,0,Census Tract 824,Kings County,New York,0,0.002577924,not stat sig
36,47,82600,"Census Tract 826, Kings County, New York",5833,0,Census Tract 826,Kings County,New York,0,0.003219087,not stat sig
36,47,82800,"Census Tract 828, Kings County, New York",3616,1,Census Tract 828,Kings County,New York,2.77E-04,0.002350176,not stat sig
36,47,83000,"Census Tract 830, Kings County, New York",6237,0,Census Tract 830,Kings County,New York,0,0.003054662,not stat sig
36,47,83200,"Census Tract 832, Kings County, New York",2298,89,Census Tract 832,Kings County,New York,0.03872933,0.002588438,not stat sig
36,47,83400,"Census Tract 834, Kings County, New York",2055,0,Census Tract 834,Kings County,New York,0,0,not stat sig
36,47,83600,"Census Tract 836, Kings County, New York",2145,0,Census Tract 836,Kings County,New York,0,0.008095238,not stat sig
36,47,83800,"Census Tract 838, Kings County, New York",2720,0,Census Tract 838,Kings County,New York,0,0.015417559,not stat sig
36,47,84000,"Census Tract 840, Kings County, New York",2615,45,Census Tract 840,Kings County,New York,0.017208413,0.006446414,not stat sig
36,47,84600,"Census Tract 846, Kings County, New York",1722,0,Census Tract 846,Kings County,New York,0,0.002656748,not stat sig
36,47,84800,"Census Tract 848, Kings County, New York",1938,0,Census Tract 848,Kings County,New York,0,0,not stat sig
36,47,85000,"Census Tract 850, Kings County, New York",1485,0,Census Tract 850,Kings County,New York,0,0.007792208,not stat sig
36,47,85200,"Census Tract 852, Kings County, New York",0,0,Census Tract 852,Kings County,New York,0,0,not stat sig
36,47,85400,"Census Tract 854, Kings County, New York",1989,18,Census Tract 854,Kings County,New York,0.009049774,0.006039255,not stat sig
36,47,85600,"Census Tract 856, Kings County, New York",3625,18,Census Tract 856,Kings County,New York,0.004965517,0.008338125,not stat sig
36,47,85800,"Census Tract 858, Kings County, New York",2516,13,Census Tract 858,Kings County,New York,0.005166932,0.006571318,not stat sig
36,47,86000,"Census Tract 860, Kings County, New York",3518,0,Census Tract 860,Kings County,New York,0,0,not stat sig
36,47,86200,"Census Tract 862, Kings County, New York",3021,0,Census Tract 862,Kings County,New York,0,0,not stat sig
36,47,86400,"Census Tract 864, Kings County, New York",2518,0,Census Tract 864,Kings County,New York,0,0,not stat sig
36,47,86600,"Census Tract 866, Kings County, New York",3112,5,Census Tract 866,Kings County,New York,0.001606684,0.004341085,not stat sig
36,47,86800,"Census Tract 868, Kings County, New York",3094,14,Census Tract 868,Kings County,New York,0.004524887,0,not stat sig
36,47,87000,"Census Tract 870, Kings County, New York",3000,2,Census Tract 870,Kings County,New York,6.67E-04,0.007328244,not stat sig
36,47,87200,"Census Tract 872, Kings County, New York",2718,0,Census Tract 872,Kings County,New York,0,0.006574142,not stat sig
36,47,87401,"Census Tract 874.01, Kings County, New York",3629,0,Census Tract 874.01,Kings County,New York,0,0,not stat sig
36,47,87600,"Census Tract 876, Kings County, New York",1760,141,Census Tract 876,Kings County,New York,0.080113636,0.010289389,not stat sig
36,47,87800,"Census Tract 878, Kings County, New York",3590,0,Census Tract 878,Kings County,New York,0,0,not stat sig
36,47,88000,"Census Tract 880, Kings County, New York",3116,0,Census Tract 880,Kings County,New York,0,0,not stat sig
36,47,88200,"Census Tract 882, Kings County, New York",6817,0,Census Tract 882,Kings County,New York,0,0.012014355,not stat sig
36,47,88400,"Census Tract 884, Kings County, New York",5039,129,Census Tract 884,Kings County,New York,0.025600318,0,not stat sig
36,47,88600,"Census Tract 886, Kings County, New York",4346,0,Census Tract 886,Kings County,New York,0,0.006601411,not stat sig
36,47,88800,"Census Tract 888, Kings County, New York",4206,0,Census Tract 888,Kings County,New York,0,0,not stat sig
36,47,10400,"Census Tract 104, Kings County, New York",5733,63,Census Tract 104,Kings County,New York,0.010989011,0.005460631,not stat sig
36,47,10600,"Census Tract 106, Kings County, New York",6110,140,Census Tract 106,Kings County,New York,0.022913257,0.00246812,not stat sig
36,47,10800,"Census Tract 108, Kings County, New York",4896,106,Census Tract 108,Kings County,New York,0.021650327,0.018126888,not stat sig
36,47,11000,"Census Tract 110, Kings County, New York",2535,140,Census Tract 110,Kings County,New York,0.055226824,0.015173945,not stat sig
36,47,11200,"Census Tract 112, Kings County, New York",6119,223,Census Tract 112,Kings County,New York,0.036443863,0.015546411,not stat sig
36,47,11400,"Census Tract 114, Kings County, New York",4517,134,Census Tract 114,Kings County,New York,0.029665707,0.036139268,not stat sig
36,47,11600,"Census Tract 116, Kings County, New York",4423,24,Census Tract 116,Kings County,New York,0.005426181,0.011946783,not stat sig
36,47,11700,"Census Tract 117, Kings County, New York",2502,206,Census Tract 117,Kings County,New York,0.082334133,0.056822168,not stat sig
36,47,11800,"Census Tract 118, Kings County, New York",2482,100,Census Tract 118,Kings County,New York,0.040290089,0.01657197,not stat sig
36,47,11900,"Census Tract 119, Kings County, New York",1789,395,Census Tract 119,Kings County,New York,0.22079374,0.140614781,not stat sig
36,47,12000,"Census Tract 120, Kings County, New York",1409,13,Census Tract 120,Kings County,New York,0.009226402,0.006932409,not stat sig
36,47,12100,"Census Tract 121, Kings County, New York",1994,272,Census Tract 121,Kings County,New York,0.136409228,0.111396304,not stat sig
36,47,12200,"Census Tract 122, Kings County, New York",4925,105,Census Tract 122,Kings County,New York,0.021319797,0.001345669,stat sig
36,47,12600,"Census Tract 126, Kings County, New York",2943,198,Census Tract 126,Kings County,New York,0.067278287,0.028532142,not stat sig
36,47,12700,"Census Tract 127, Kings County, New York",3460,160,Census Tract 127,Kings County,New York,0.046242775,0.04614094,not stat sig
36,47,12801,"Census Tract 128.01, Kings County, New York",2107,115,Census Tract 128.01,Kings County,New York,0.054579972,0.051160791,not stat sig
36,47,12901,"Census Tract 129.01, Kings County, New York",2416,170,Census Tract 129.01,Kings County,New York,0.070364238,0.082750103,not stat sig
36,47,12902,"Census Tract 129.02, Kings County, New York",2165,109,Census Tract 129.02,Kings County,New York,0.05034642,0.061967833,not stat sig
36,47,13000,"Census Tract 130, Kings County, New York",5282,557,Census Tract 130,Kings County,New York,0.10545248,0.065217391,not stat sig
36,47,13100,"Census Tract 131, Kings County, New York",4329,259,Census Tract 131,Kings County,New York,0.05982906,0.114010343,stat sig
36,47,13200,"Census Tract 132, Kings County, New York",2109,201,Census Tract 132,Kings County,New York,0.095305832,0.077299413,not stat sig
36,47,13300,"Census Tract 133, Kings County, New York",4282,556,Census Tract 133,Kings County,New York,0.129845866,0.141416405,not stat sig
36,47,13400,"Census Tract 134, Kings County, New York",4116,812,Census Tract 134,Kings County,New York,0.197278912,0.109541512,stat sig
36,47,13500,"Census Tract 135, Kings County, New York",3734,387,Census Tract 135,Kings County,New York,0.103642207,0.097508706,not stat sig
36,47,13600,"Census Tract 136, Kings County, New York",3781,606,Census Tract 136,Kings County,New York,0.16027506,0.165348303,not stat sig
36,47,13700,"Census Tract 137, Kings County, New York",3224,457,Census Tract 137,Kings County,New York,0.14174938,0.107613051,not stat sig
36,47,13800,"Census Tract 138, Kings County, New York",3737,342,Census Tract 138,Kings County,New York,0.09151726,0.086643728,not stat sig
36,47,13900,"Census Tract 139, Kings County, New York",3742,269,Census Tract 139,Kings County,New York,0.071886692,0.078977273,not stat sig
36,47,14000,"Census Tract 140, Kings County, New York",1869,424,Census Tract 140,Kings County,New York,0.226859283,0.171931642,not stat sig
36,47,14100,"Census Tract 141, Kings County, New York",3318,370,Census Tract 141,Kings County,New York,0.11151296,0.078009828,not stat sig
36,47,14200,"Census Tract 142, Kings County, New York",2811,214,Census Tract 142,Kings County,New York,0.076129491,0.083333333,not stat sig
36,47,14300,"Census Tract 143, Kings County, New York",3726,346,Census Tract 143,Kings County,New York,0.092860977,0.086202148,not stat sig
36,47,14500,"Census Tract 145, Kings County, New York",4335,333,Census Tract 145,Kings County,New York,0.076816609,0.116969103,not stat sig
36,47,14700,"Census Tract 147, Kings County, New York",2385,233,Census Tract 147,Kings County,New York,0.09769392,0.085996055,not stat sig
36,47,14800,"Census Tract 148, Kings County, New York",1168,808,Census Tract 148,Kings County,New York,0.691780822,0.618308766,not stat sig
36,47,14900,"Census Tract 149, Kings County, New York",5025,854,Census Tract 149,Kings County,New York,0.169950249,0.127255461,not stat sig
36,47,15000,"Census Tract 150, Kings County, New York",1833,1340,Census Tract 150,Kings County,New York,0.731042008,0.557853911,stat sig
36,47,15100,"Census Tract 151, Kings County, New York",3768,347,Census Tract 151,Kings County,New York,0.092091295,0.098685783,not stat sig
36,47,15200,"Census Tract 152, Kings County, New York",2533,496,Census Tract 152,Kings County,New York,0.195815239,0.193509128,not stat sig
36,47,15300,"Census Tract 153, Kings County, New York",2839,272,Census Tract 153,Kings County,New York,0.095808383,0.070699965,not stat sig
36,47,15400,"Census Tract 154, Kings County, New York",0,0,Census Tract 154,Kings County,New York,0,0,not stat sig
36,47,15500,"Census Tract 155, Kings County, New York",3730,354,Census Tract 155,Kings County,New York,0.094906166,0.099705961,not stat sig
36,47,15700,"Census Tract 157, Kings County, New York",4365,458,Census Tract 157,Kings County,New York,0.104925544,0.120127482,not stat sig
36,47,15900,"Census Tract 159, Kings County, New York",5723,515,Census Tract 159,Kings County,New York,0.089987769,0.142801783,not stat sig
